CST 2026-07-17 19:56:03.053     0     0 I I00000/HiLog: ========Zeroth log of type: init
CST 2026-07-17 19:57:34.863  1522  1522 I A04200/WINDOW: SCBSSM: fullScreenLayoutChange screenId:0 isFullScreenLayout:false notifyType:SCBStatusBar
CST 2026-07-17 19:57:34.863  1522  1522 I A04200/WINDOW: SCBSSM: fullScreenLayoutChange screenId:0 isFullScreenLayout:false notifyType:FixedLayout
CST 2026-07-17 19:57:34.863  1522  1522 I A04200/WINDOW: SCBSSM: onGestureBarVisibleChange isVisible:false, screenId:0
CST 2026-07-17 19:57:34.863  1522  1522 I A04209/WMSImms: update prop to callbacks. screenId:0 mainscreenId:0 window:0, prop:[5,true,"#00FFFFFF","#FFFFFFFF",true,true,null], size:4 reason: desktop
CST 2026-07-17 19:57:34.863  1522  1522 I A01a00/SYS_UI: SystemUI_BannerVm --> onSystemBarProperty
CST 2026-07-17 19:57:34.863  1522  1522 I A01a00/SYS_UI: TaskQueue: Add task SCBStatusBarVM_onSystemBarPropertyChange, count: 1
CST 2026-07-17 19:57:34.864  1522  1522 I A01a00/SYS_UI: TaskQueue: execute queueName SCBStatusBarVM, task onSystemBarPropertyChange, runningCount 1, startTime 1784289454864
CST 2026-07-17 19:57:34.864  1522  1522 I A01a00/SYS_UI: SCBStatusBarView: registerSystemBarPropertyCallbacks, enable: true, enableAnimation:true, isExitRecentTask: false
CST 2026-07-17 19:57:34.864  1522  1522 I A01a00/SYS_UI: TimeoutPromise: Create for SCBStatusBarView_isEnablePromise.
CST 2026-07-17 19:57:34.864  1522  1522 I A01a00/SYS_UI: TimeoutPromise: StartTimeout for SCBStatusBarView_isEnablePromise timeout 500
CST 2026-07-17 19:57:34.864  1522  1522 I A01a00/SYS_UI: TimeoutPromise: Manually resolve fot SCBStatusBarView_isEnablePromise. reason: SCBStatusBarView_isEnablePromise
CST 2026-07-17 19:57:34.864  1522  1522 W A01a00/SYS_UI: SCBStatusBarView: isEnable changed: true, statusBarOpacity is 1, immersive is false, enable animation: true
CST 2026-07-17 19:57:34.864  1522  1522 W A01a00/SYS_UI: StatusBarVMV2: System bar property change from #FF000000 to #FFFFFFFF #00FFFFFF
CST 2026-07-17 19:57:34.864  1522  1522 I A01a00/SYS_UI: StatusBarVMV2: updateTintContentColor enable true, enableAnimation true contentColor #FFFFFFFF
CST 2026-07-17 19:57:34.864  1522  1522 W A01a00/SYS_UI: StatusBarBridgeView: onPluginContentColorChange #FFFFFFFF
CST 2026-07-17 19:57:34.864  1522  1522 I A01b00/SCB: SCBSSM: updateNavigationBarProperty navigationBarEnable: true
CST 2026-07-17 19:57:34.865  1522  1522 I A01b00/SCB: SCBSSM: updateNavigationBarProperty 0
CST 2026-07-17 19:57:34.865  1522  1522 I A01b0a/GESTURE: FloatingNavigationManager --> checkShowFloatingNavigation switch is closed
CST 2026-07-17 19:57:34.865  1522  1522 I A04200/WINDOW: SCBSSM: update navi bar, home
CST 2026-07-17 19:57:34.865   770  1062 W C04201/DMS: screen_cutout_controller.cpp GetCutoutArea: display:[ID: 0, W: 1320, H: 2856, R: 0,Mode 0]
CST 2026-07-17 19:57:34.865  1522  1522 I A01b0a/GESTURE: GestureDockPreferenceUtil --> onSceneStateChange,isForegroud:false,bundleName:cn.alfadb.netbird.e3vpna,appIndex:0 sceneInfo.abilityName:EntryAbility
CST 2026-07-17 19:57:34.865  1522  1522 I A01b09/RECENT: RecentGestureEventManager: onSceneStateChange,isForegroud:false,bundleName:cn.alfadb.netbird.e3vpna abilityName:EntryAbility
CST 2026-07-17 19:57:34.865  1522  1522 I A01a00/SYS_UI: TaskQueue: Run task SCBStatusBarVM_onSystemBarPropertyChange, time: 1, count: 0
CST 2026-07-17 19:57:34.865  1522  1522 W A01a00/SYS_UI: TaskQueue: stop run task, queueName SCBStatusBarVM, isFreeze: false, runningCount: 0, tasks length: 0
CST 2026-07-17 19:57:34.865  1522  1522 I A0420a/WMSLife: onSessionStateChange state:0
CST 2026-07-17 19:57:34.865  1522  1522 I A04200/WINDOW: MultiWindowEventManager --> publish event success, eventId:event.id.notify_linkage_dialog
CST 2026-07-17 19:57:34.866  1522  1522 I A0001b/AA: [a92ab218733ae15] SubscriberController --> subscribe, success: DESKTOP
CST 2026-07-17 19:57:34.866  1522  1522 I A0001b/AA: [a92ab218733ae15] SubscriberController --> onDeskTopEvent event: SCENE_PANEL_EVENT
CST 2026-07-17 19:57:34.866  1522  1522 I A0001b/AA: [a92ab218733ae15] SubscriberController --> onDeskTopEvent CUSTOM_SCENE_PANEL_EVENT: true
CST 2026-07-17 19:57:34.866  1522  1522 I A04200/WINDOW: SCBMultiWindowManager: receive custom scenePanel event to: 0
CST 2026-07-17 19:57:34.866  1522  1522 I A04200/WINDOW: SCBSceneWindowAiSplitSwitchUtils --> [getIntent] get delete intent: undefined
CST 2026-07-17 19:57:34.866  1522  1522 I A04200/WINDOW: SCBSceneSessionManagerSubscriber --> subscribe, success: SCBSceneSessionManager
CST 2026-07-17 19:57:34.866  1522  1522 I A04200/WINDOW: SCBSSM: handleScenePanelStateChange state: 0
CST 2026-07-17 19:57:34.867  1522  1522 I C04202/WMSMain: NotifySCBRecentStateChange: isRecent update 0
CST 2026-07-17 19:57:34.867  1522  1522 I C04216/WMSPattern: GetCallerSessionColorMode: bundle cn.alfadb.netbird.e3vpna, caller 
CST 2026-07-17 19:57:34.867   201  2192 I C01d00/accessibility: [(WindowUpdateAll:1079)]WindowUpdateAll end activeWindowId_: 10
CST 2026-07-17 19:57:34.867  1522  1522 I C04216/WMSPattern: GetIsDarkFromConfiguration: colorMode: light
CST 2026-07-17 19:57:34.867   201  2192 I C01d00/accessibility: [(WindowUpdateAll:1027)]WindowUpdateAll start activeWindowId_: 10
CST 2026-07-17 19:57:34.867  1522  1522 I C04216/WMSPattern: GetIsDarkFromConfiguration: colorMode: light
CST 2026-07-17 19:57:34.867  1522  1522 I C04216/WMSPattern: GetStartWindowColorFollowApp: follow sys: cn.alfadb.netbird.e3vpna
CST 2026-07-17 19:57:34.867  1522  1522 W C04216/WMSPattern: GetStartingWindowInfoFromCache: fff2f6f8, resource:///16777217.svg, 0, , 0
CST 2026-07-17 19:57:34.867   201  2192 I C01d00/accessibility: [(SetActiveWindow:398)]windowId is 10, activeWindowId_: -1
CST 2026-07-17 19:57:34.867  1522  1522 I C04216/WMSPattern: GetCallerSessionColorMode: bundle cn.alfadb.netbird.e3vpna, caller 
CST 2026-07-17 19:57:34.867   201  2192 I C01d00/accessibility: [(WindowUpdateAll:1079)]WindowUpdateAll end activeWindowId_: 10
CST 2026-07-17 19:57:34.867  1522  1522 I C04216/WMSPattern: GetIsDarkFromConfiguration: colorMode: light
CST 2026-07-17 19:57:34.867  1522  1522 I C04216/WMSPattern: GetIsDarkFromConfiguration: colorMode: light
CST 2026-07-17 19:57:34.867  1522  1522 I C04216/WMSPattern: GetStartWindowColorFollowApp: follow sys: cn.alfadb.netbird.e3vpna
CST 2026-07-17 19:57:34.867   201  2192 I C01d00/accessibility: [(WindowUpdateAll:1027)]WindowUpdateAll start activeWindowId_: 10
CST 2026-07-17 19:57:34.867  1522  1522 I C0393b/AceWindowScene: [(100000:100000:scope)] not preloading starting window id:30
CST 2026-07-17 19:57:34.867   201  2192 I C01d00/accessibility: [(SetActiveWindow:398)]windowId is 10, activeWindowId_: -1
CST 2026-07-17 19:57:34.867   201  2192 I C01d00/accessibility: [(WindowUpdateAll:1079)]WindowUpdateAll end activeWindowId_: 10
CST 2026-07-17 19:57:34.867  1522  1522 I C0393b/AceWindowScene: [(100000:100000:scope)] AddChild StartingWindow, 2315
CST 2026-07-17 19:57:34.868  1522  1522 I A01a00/SYS_UI: StatusBarBridgeView: FrameCallback do
CST 2026-07-17 19:57:34.868  1522  1522 I A01a00/SYS_UI: StatusBarColorPickerVm --> on isImmersive change: false,color: #FFFFFFFF--windowSetColor
CST 2026-07-17 19:57:34.868  1522  1522 I A01a00/SYS_UI: StatusBarColorPickerVm --> color enable false
CST 2026-07-17 19:57:34.869  1522  1522 I A01a00/SYS_UI: BatteryComponent-batteryIcon --> onContentColorChange #FFFFFFFF batterySocTextTop 0
CST 2026-07-17 19:57:34.870  1522  1522 I A01a00/SYS_UI: GroupBackgroundEffect --> LightNess: 100 colorStr: #FFFFFFFF
CST 2026-07-17 19:57:34.870  1522  1522 I A01a00/SYS_UI: StatusBarHeightVm: clearShowHeight GroupBackgroundEffect_left_group
CST 2026-07-17 19:57:34.870  1522  1522 I A01a00/SYS_UI: StatusBarHeightVm: checkHeightChange: cacheUseHeight 39 maxHeight 39 maxHotArea: 39
CST 2026-07-17 19:57:34.870  1522  1522 I A01a00/SYS_UI: GroupBackgroundEffect --> LightNess: 100 colorStr: #FFFFFFFF
CST 2026-07-17 19:57:34.870  1522  1522 I A01a00/SYS_UI: StatusBarHeightVm: clearShowHeight GroupBackgroundEffect_right_group
CST 2026-07-17 19:57:34.870  1522  1522 I A01a00/SYS_UI: StatusBarHeightVm: checkHeightChange: cacheUseHeight 39 maxHeight 39 maxHotArea: 39
CST 2026-07-17 19:57:34.870  1522  1522 I A01a00/SYS_UI: LiveCapsuleListVm: shadow capsule color = #4DFFFFFF
CST 2026-07-17 19:57:34.874  1522  1522 I C03942/AceTextClock: [(100000:100000:scope)] newTime:07
CST 2026-07-17 19:57:34.876  1522  1522 I C03942/AceTextClock: [(100000:100000:scope)] newTime:57
CST 2026-07-17 19:57:34.894   605   611 W C02515/DISP: [SetLayerMaskInfo:495] <private> is not supported
CST 2026-07-17 19:57:34.894   605   611 I C02515/DISP: [CommitComposeLayer:67] CommitComposeLayer! 10
CST 2026-07-17 19:57:34.895   769   769 E C01406/RSScreenManager: IsAllScreensPowerOff: screenPowerStatus_ is empty.
CST 2026-07-17 19:57:34.928   605   611 W C02515/DISP: [SetLayerMaskInfo:495] <private> is not supported
CST 2026-07-17 19:57:34.928   605   611 I C02515/DISP: [CommitComposeLayer:67] CommitComposeLayer! 10
CST 2026-07-17 19:57:34.932  3621  3621 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [3621 2000 2000] failed
CST 2026-07-17 19:57:34.932  3621  3621 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [3621 2000 2000] failed
CST 2026-07-17 19:57:34.932  3621  3621 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 19:57:34.932   769   769 E C01406/RSScreenManager: IsAllScreensPowerOff: screenPowerStatus_ is empty.
CST 2026-07-17 19:57:34.991   605   611 W C02515/DISP: [SetLayerMaskInfo:495] <private> is not supported
CST 2026-07-17 19:57:34.992   769   769 E C01406/RSScreenManager: IsAllScreensPowerOff: screenPowerStatus_ is empty.
CST 2026-07-17 19:57:34.993   605   611 I C02515/DISP: [CommitComposeLayer:67] CommitComposeLayer! 10
CST 2026-07-17 19:57:35.000   441   449 W C01c42/TimeService: uid:1096 id:1682169951 wk:0
CST 2026-07-17 19:57:35.000   441   449 W C01c42/TimeService: id:1682169951 we:104859
CST 2026-07-17 19:57:35.000   441   449 W C01c42/TimeService: t3 104859
CST 2026-07-17 19:57:35.008  1522  1522 W A01c06/ICON: AppIconWeatherModel --> initWeatherListener, retryTimes: 4
CST 2026-07-17 19:57:35.010  1522  1522 W A01b06/KG: CoverViewController: cover_type register failed, retryCount: 1
CST 2026-07-17 19:57:35.019   468  1337 E C01707/CONCUR: [Interface] task 1337 apply qos failed, errno = 4
CST 2026-07-17 19:57:35.019   468  1337 E C01611/QosManager: QosManager: Failed to set thread QoS to QOS_USER_INTERACTIVE, ret: -1
CST 2026-07-17 19:57:35.020   770  1062 W C01123/BMSCommon: bundle not exist -n com.huawei.hmsapp.totemweather -u 100 -i 0 -f 32
CST 2026-07-17 19:57:35.020   770  1062 W C01121/BMSQuery: GetBundleInfo failed -n com.huawei.hmsapp.totemweather -u 100
CST 2026-07-17 19:57:35.020   468  1337 E C01651/BundleMgrProxy: GetBundleInfoFromBMS: GetBundleInfo failed!bundleName is com.huawei.hmsapp.totemweather, userId is 100
CST 2026-07-17 19:57:35.020   468  1337 E C01651/DataProviderConfig: GetFromProxyData: Get bundleInfo failed! bundleName:com.huawei.hmsapp.totemweather, userId:100, visitedId:100, uri:******icIconInfo
CST 2026-07-17 19:57:35.020   468  1337 E C01651/DataShareServiceImpl: GetBMSAndMetaDataStatus: CalledInfo failed! token:0x20087fab,ret:1001,uri:******icIconInfo
CST 2026-07-17 19:57:35.020   468  1337 E C01651/DataShareServiceImpl: GetSilentProxyStatus: BMS or metaData not ready to complete, token:0x20087fab, uri:******icIconInfo
CST 2026-07-17 19:57:35.020  1522  1522 E A01c06/ICON: AppIconWeatherModel --> get weather info failed, code: 15700010, message: The DataShareHelper is not initialized successfully.
CST 2026-07-17 19:57:35.028   605   611 W C02515/DISP: [SetLayerMaskInfo:495] <private> is not supported
CST 2026-07-17 19:57:35.028   605   610 I C02515/DISP: [CommitComposeLayer:67] CommitComposeLayer! 10
CST 2026-07-17 19:57:35.029   769   769 E C01406/RSScreenManager: IsAllScreensPowerOff: screenPowerStatus_ is empty.
CST 2026-07-17 19:57:35.050  3621  3621 I C01303/AATool: [ability_command.cpp249]argv_[0]: aa
CST 2026-07-17 19:57:35.050  3621  3623 W C057c1/IPCWorkThread: ThreadHandler: proto:0 policy:1 name:OS_IPC_0_3623 invoker:4998304
CST 2026-07-17 19:57:35.050  3621  3621 I C01303/AATool: [ability_command.cpp249]argv_[1]: start
CST 2026-07-17 19:57:35.050  3621  3621 I C01303/AATool: [ability_command.cpp246]argc greater than 2, ignoring the rest
CST 2026-07-17 19:57:35.050  3621  3624 I C02d06/XCollie: init default task finished.
CST 2026-07-17 19:57:35.050  3621  3625 W C057c1/IPCWorkThread: ThreadHandler: proto:0 policy:0 name:OS_IPC_1_3625 invoker:4998880
CST 2026-07-17 19:57:35.051  3621  3621 I C01303/AATool: [ability_command.cpp1657]option: 97, optopt: 0, optind: 3
CST 2026-07-17 19:57:35.051  3621  3621 I C01303/AATool: [ability_command.cpp1657]option: 98, optopt: 0, optind: 5
CST 2026-07-17 19:57:35.051  3621  3621 I C01303/AATool: [ability_command.cpp1657]option: 109, optopt: 0, optind: 7
CST 2026-07-17 19:57:35.051  3621  3621 I C01303/AATool: [ability_command.cpp1657]option: -1, optopt: 0, optind: 7
CST 2026-07-17 19:57:35.051  3621  3621 I C01336/AMS: [AMC153]StartAbility cn.alfadb.netbird.e3vpna/EntryAbility, userId:-1, appCloneIndex:-1, requestCode:-1, specifiedFullTokenId:0
CST 2026-07-17 19:57:35.052   770  1062 I C01c30/SclockKit: [a92ab118af0ca8b, 224a29c, 0] [screenlock_system_ability.cpp(GetSecure:695)]ScreenLockSystemAbility GetSecure started.
CST 2026-07-17 19:57:35.052   770  1062 I C02401/USER_IDM_SDK: [a92ab118af0ca8b, 224a29c, 0] [GetCredentialInfoSync@user_idm_client_impl.cpp:392] start, userId:100 authType:1
CST 2026-07-17 19:57:35.052   618   621 I C02401/USER_AUTH_SA: [a92ab118af0ca8b, 3692dfa, 224a29c] [CallbackEnter@user_idm_service.cpp:924] start, code:14
CST 2026-07-17 19:57:35.052   618   621 I C02401/USER_AUTH_SA: [a92ab118af0ca8b, 3692dfa, 224a29c] [GetCredentialInfoSync@user_idm_service.cpp:826] start
CST 2026-07-17 19:57:35.053   472   479 I C02411/USER_AUTH_HDI: [a92ab118af0ca8b, 21a34dd, 3692dfa] [GetCredential@user_auth_interface_service.cpp:1287] start
CST 2026-07-17 19:57:35.053   472   479 I C02411/USER_AUTH_HDI: [a92ab118af0ca8b, 21a34dd, 3692dfa] QueryCredentialFunc() query credential success
CST 2026-07-17 19:57:35.053   618   621 I C02401/USER_AUTH_SA: [a92ab118af0ca8b, 3692dfa, 224a29c] [GetCredentialInfoInner@user_idm_service.cpp:157] no cred enrolled
CST 2026-07-17 19:57:35.053   618   621 I C02401/USER_AUTH_SA: [a92ab118af0ca8b, 3692dfa, 224a29c] [GetCredentialInfoSync@user_idm_service.cpp:854] GetCredentialInfoSync success, credential num:0
CST 2026-07-17 19:57:35.053   618   621 I C02401/USER_AUTH_SA: [a92ab118af0ca8b, 3692dfa, 224a29c] [CallbackExit@user_idm_service.cpp:930] leave, code:14, result:0
CST 2026-07-17 19:57:35.053   770  1062 I C02401/USER_IDM_SDK: [a92ab118af0ca8b, 224a29c, 0] [GetCredentialInfoSync@user_idm_client_impl.cpp:417] GetCredentialInfoSync success, credential num:0
CST 2026-07-17 19:57:35.053   770  1062 I C01c30/SclockKit: [a92ab118af0ca8b, 224a29c, 0] [screenlock_system_ability.cpp(GetSecure:711)]GetCredentialInfo AuthType::PIN result = 0
CST 2026-07-17 19:57:35.053   770  1062 I C01336/AMS: [a92ab118af0ca8b, 224a29c, 0] [unlock_screen_manager.cpp74]UnlockScreen begin
CST 2026-07-17 19:57:35.054   770  1062 I C02901/PowerFwk: [a92ab118af0ca8b, 224a29c, 0] IsScreenOn=1, caller pid=770
CST 2026-07-17 19:57:35.054   770  1062 I C01336/AMS: [a92ab118af0ca8b, 224a29c, 0] [unlock_screen_manager.cpp101]UnlockScreen end
CST 2026-07-17 19:57:35.054   770  1062 I C01313/Dialog: [a92ab118af0ca8b, 224a29c, 0] [dialog_session_manager.cpp139]not find
CST 2026-07-17 19:57:35.054   770  1062 E C01336/AMS: [a92ab118af0ca8b, 224a29c, 0] [start_ability_utils.cpp419]nullptr
CST 2026-07-17 19:57:35.054   770  1062 I C01336/AMS: [a92ab118af0ca8b, 224a29c, 0] [start_ability_utils.cpp54]appIndex:-1
CST 2026-07-17 19:57:35.054   770  1062 I C01336/AMS: [a92ab118af0ca8b, 224a29c, 0] [collaborator_util.h70]collaborator is nullptr
CST 2026-07-17 19:57:35.055   770  1062 W C01123/BMSCommon: [a92ab118af0ca8b, 224a29c, 0] uid(2000) invalid
CST 2026-07-17 19:57:35.055   770  1062 W C01123/BMSCommon: [a92ab118af0ca8b, 224a29c, 0] uid(2000) invalid
CST 2026-07-17 19:57:35.055   770  1062 W C01337/EcologicalRule: [a92ab118af0ca8b, 224a29c, 0] [ERI235]failed,uid: 2000
CST 2026-07-17 19:57:35.055   770  1062 I C01337/EcologicalRule: [a92ab118af0ca8b, 224a29c, 0] [ERI286]ERMS's caller{_2000_3621}
CST 2026-07-17 19:57:35.056   770  1062 I C01336/AMS: [a92ab118af0ca8b, 224a29c, 0] [dialog_session_manager.cpp565]not create clone index
